Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DSS index	Adjacency index	raw DSS non-anchor	raw DSS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
GL383714.1.region002	GL384452.1.region002	0.03531554341316223	0.9306160807609558	1.0	0.9646844267845154	1.0	0.03286079317331314	0.03899766877293587	18	3	NRPS - NRPS	NRPS
KL370765.1.region001	SHLF01000002.1.region005	0.06654331088066101	0.8713414072990417	0.8771929740905762	0.9334567189216614	0.7916666865348816	0.12725088000297546	0.0030763037502765656	92	22	T1PKS.NRPS - T1PKS.NRPS	T1PKS.NRPS
ARHU01000018.1.region001	KB897432.1.region001	0.1519186943769455	0.7192419171333313	1.0	0.8480812907218933	1.0	0.03553619235754013	0.1713157743215561	4	6	NRPS - NRPS	NRPS
ADXY01000057.1.region001	ADZR01000020.1.region001	0.15076950192451477	0.7211924195289612	1.0	0.8492304682731628	0.9473684430122375	0.026705311611294746	0.3368658125400543	18	3	NRPS - NRPS	NRPS
ADXX01000073.1.region001	ADYF01000056.1.region001	0.016377851366996765	0.9675125479698181	1.0	0.983622133731842	1.0	0.015523910522460938	0.017018305137753487	9	3	NRPS - NRPS	NRPS
ADXX01000073.1.region001	ADYU01000021.1.region001	0.07742852717638016	0.8511381149291992	0.8823529481887817	0.9225714802742004	0.800000011920929	0.10455619543790817	0.03899766877293587	17	3	NRPS - NRPS	NRPS
ADYP01000021.1.region001	ADYT01000010.1.region001	0.01225011982023716	0.9756498336791992	0.95652174949646	0.9877498745918274	0.8846153616905212	0.011670639738440514	0.01336078904569149	23	3	NRPS - NRPS	NRPS
c00171_NODE_17...region001	c00180_NODE_18...region001	0.287036269903183	0.5083172917366028	0.7142857313156128	0.7129637002944946	0.5	0.318301796913147	0.1463414579629898	18	1	NRPS-like - T1PKS.NRPS	
ADZS01000028.1.region001	GL383158.1.region001	0.06527266651391983	0.8737151622772217	1.0	0.9347273111343384	1.0	0.11609555035829544	0.039861228317022324	6	3	NRPS - NRPS	NRPS
NJAJ01000001.1.region001	NJCW01000002.1.region001	0.019620278850197792	0.9611443877220154	1.0	0.9803797006607056	0.9647058844566345	0.030777443200349808	0.009355687536299229	92	25	hglE-KS.T1PKS.PUFA.NRPS - hglE-KS.T1PKS.PUFA.NRPS	hglE-KS.T1PKS.PUFA.NRPS
c00570_NODE_57...region001	c02945_NODE_29...region001	0.13532792031764984	0.747657835483551	1.0	0.864672064781189	1.0	0.059354882687330246	0.19230769574642181	3	1	NRPS - NRPS-like	
CP017708.1.region008	JAAHIH010000005.region002	0.10221212357282639	0.8060230612754822	0.8636363744735718	0.897787868976593	0.7142857313156128	0.11248422414064407	0.07781588286161423	38	4	T1PKS.NRPS - T1PKS.NRPS	T1PKS.NRPS
GL384389.1.region001	GL384547.1.region001	0.026319069787859917	0.9480545520782471	1.0	0.9736809134483337	1.0	0.0157020166516304	0.044014159590005875	20	3	NRPS - NRPS	NRPS
c02259_NODE_22...region001	c08434_NODE_84...region001	0.29797980189323425	0.49283236265182495	0.6666666865348816	0.7020202279090881	0.5	0.5	0.19696970283985138	2	1	NRPS-like - NRPS-like	NRPS-like
MUBJ01000003.1.region001	NJAI01000001.1.region005	0.18178485333919525	0.6694760322570801	0.8611111044883728	0.8182151317596436	0.7631579041481018	0.18256813287734985	0.17512691020965576	34	1	NRPS-like - NRPS-like	NRPS-like
ADYB01000060.1.region001	ADYN01000035.1.region001	0.028922660276293755	0.9429911971092224	1.0	0.9710773229598999	1.0	0.023372339084744453	0.03771067038178444	19	3	NRPS - NRPS	NRPS
GL383821.1.region001	GL384524.1.region002	0.016336916014552116	0.9675930738449097	0.95652174949646	0.9836630821228027	0.8846153616905212	0.01708219386637211	0.014908462762832642	23	3	NRPS - NRPS	NRPS
ARIM01000027.1.region001	KB898298.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	32	12	NRPS - NRPS	NRPS
BGC0001012.1	BGC0001013.1	0.08137691766023636	0.8438683748245239	0.7777777910232544	0.9186230897903442	0.7692307829856873	0.14120963215827942	0.04738105461001396	75	33	nrps.t1pks - nrps.t1pks	nrps.t1pks
KB897427.1.region001	KB897659.1.region001	0.28466561436653137	0.5117033123970032	0.17391304671764374	0.715334415435791	0.20000000298023224	0.37082770466804504	0.26851022243499756	6	8	NRPS - NRPS	NRPS
c01525_NODE_15...region001	c04300_NODE_43...region001	0.20636942982673645	0.6298494935035706	1.0	0.7936305999755859	1.0	0.0	0.25796177983283997	2	2	NRPS - NRPS	NRPS
c02206_NODE_22...region001	c03608_NODE_36...region001	0.20588235557079315	0.6306228637695312	0.6666666865348816	0.7941176295280457	0.5	0.6176470518112183	0.0	2	1	NRPS-like - NRPS-like	NRPS-like
GL383364.1.region002	GL384071.1.region001	0.042253777384757996	0.9172778129577637	1.0	0.9577462077140808	1.0	0.06089702993631363	0.02827133797109127	9	3	NRPS - NRPS	NRPS
JAAHGB010000110.region001	JAAHGU010000078.region001	0.049236491322517395	0.9039512276649475	0.5333333611488342	0.9507635235786438	0.5	0.1049487292766571	0.014416342601180077	10	4	NRPS - NRPS	NRPS
ADYQ01000017.1.region001	ADZT01000014.1.region001	0.02140088751912117	0.95765620470047	0.9444444179534912	0.9785991311073303	0.8571428656578064	0.008996739983558655	0.040007106959819794	18	3	NRPS - NRPS	NRPS
ADZI01000031.1.region001	GL384205.1.region001	0.039214637130498886	0.9231085181236267	0.9583333134651184	0.9607853889465332	0.8888888955116272	0.05549890547990799	0.005289081484079361	25	3	NRPS - NRPS	NRPS
AE004091.2.region006	CP002496.1.region009	0.22593501210212708	0.5991765856742859	0.8653846383094788	0.7740650177001953	0.8088235259056091	0.15480957925319672	0.2785951793193817	77	26	NRPS - NRPS	NRPS
ADYK01000018.1.region001	GL384205.1.region001	0.029371459037065506	0.9421197772026062	1.0	0.970628559589386	1.0	0.025020567700266838	0.03771067038178444	23	3	NRPS - NRPS	NRPS
ADYR01000020.1.region001	ADZN01000006.1.region001	0.03881999850273132	0.9238669872283936	0.800000011920929	0.9611800312995911	0.739130437374115	0.06234501674771309	0.00353246764279902	18	3	NRPS - NRPS	NRPS
GL383364.1.region002	GL383465.1.region001	0.0075644226744771	0.9849283695220947	1.0	0.9924355745315552	1.0	0.010902189649641514	0.0008888888987712562	24	3	NRPS - NRPS	NRPS
ADZI01000031.1.region001	GL383701.1.region002	0.0372602604329586	0.9268677830696106	1.0	0.9627397656440735	1.0	0.038348667323589325	0.03508344292640686	24	3	NRPS - NRPS	NRPS
ABYC01000412.1.region001	KB898228.1.region002	0.27500611543655396	0.5256161689758301	1.0	0.724993884563446	0.9677419066429138	0.07607614248991013	0.4200592041015625	35	12	NRPS - NRPS	NRPS
PGEW01000002.1.region009	SHLF01000001.1.region003	0.0859474241733551	0.8354921340942383	0.8833333253860474	0.9140526056289673	0.7894737124443054	0.12576882541179657	0.03157588467001915	71	13	NRPS - NRPS	NRPS
GL383923.1.region001	GL384112.1.region001	0.047086864709854126	0.9080434441566467	0.9473684430122375	0.9529131054878235	0.8636363744735718	0.06512799859046936	0.017018305137753487	20	3	NRPS - NRPS	NRPS
c02009_NODE_20...region001	c05414_NODE_54...region001	0.22906048595905304	0.5943477153778076	1.0	0.7709395289421082	1.0	0.09090909361839294	0.26359832286834717	1	1	NRPS-like - NRPS-like	NRPS-like
ADYK01000018.1.region001	ADYO01000023.1.region001	0.008662472479045391	0.9827501177787781	0.9444444179534912	0.9913375377655029	0.8571428656578064	0.01443745382130146	0.0	18	3	NRPS - NRPS	NRPS
GL383502.1.region001	GL384389.1.region001	0.11712531745433807	0.7794677019119263	0.8500000238418579	0.8828746676445007	0.8636363744735718	0.16500280797481537	0.0333397202193737	21	3	NRPS - NRPS	NRPS
c00723_NODE_72...region001	c01971_NODE_19...region001	0.22131875157356262	0.6063445210456848	0.6000000238418579	0.7786812782287598	0.5	0.5090439319610596	0.005524862091988325	3	1	NRPS-like - NRPS-like	NRPS-like
ARHU01000034.1.region001	AZWZ01000015.1.region002	0.1634732186794281	0.6997770667076111	0.7714285850524902	0.8365268111228943	0.75	0.25434598326683044	0.04339134320616722	37	7	T1PKS.NRPS - T1PKS.NRPS	T1PKS.NRPS
ADYC01000049.1.region001	ADZW01000010.1.region001	0.05063662678003311	0.9012908339500427	1.0	0.9493633508682251	1.0	0.14489112794399261	0.003509379457682371	6	3	NRPS - NRPS	NRPS
c01984_NODE_19...region001	c02269_NODE_22...region001	0.07437706738710403	0.8567777872085571	1.0	0.9256229400634766	1.0	0.18867924809455872	0.04580152779817581	1	1	NRPS-like - NRPS-like	NRPS-like
ADYC01000049.1.region001	ADZI01000031.1.region001	0.013423479162156582	0.9733332395553589	0.8888888955116272	0.986576497554779	0.7272727489471436	0.02135029435157776	0.0021938220597803593	17	3	NRPS - NRPS	NRPS
VIKZ01000011.1.region001	VILA01000007.1.region001	0.019150568172335625	0.9620656371116638	0.9743589758872986	0.9808494448661804	0.9534883499145508	0.030894655734300613	0.009791997261345387	51	16	betalactone.NRPS - betalactone.NRPS	betalactone.NRPS
ADZH01000006.1.region001	GL383125.1.region002	0.0	1.0	1.0	1.0	1.0	0.0	0.0	19	3	NRPS - NRPS	NRPS
ADYC01000049.1.region001	ADYR01000020.1.region001	0.07098530232906342	0.8630682826042175	0.8333333134651184	0.9290146827697754	0.6818181872367859	0.09420017898082733	0.0380975604057312	17	3	NRPS - NRPS	NRPS
c00829_NODE_82...region001	c01784_NODE_17...region001	0.2122347205877304	0.6205741167068481	0.800000011920929	0.7877652645111084	0.75	0.011753789149224758	0.36259540915489197	3	1	NRPS-like - NRPS-like	NRPS-like
AE004091.2.region011	QOLE01000002.1.region001	0.04125585779547691	0.9191903471946716	0.9599999785423279	0.9587441682815552	0.9444444179534912	0.03812895342707634	0.08268734067678452	53	1	NRPS-like - NRPS-like	NRPS-like
ADZH01000006.1.region001	GL384071.1.region001	0.029633263126015663	0.9416115880012512	1.0	0.9703667163848877	1.0	0.04645320400595665	0.017018305137753487	9	3	NRPS - NRPS	NRPS
BGC0001667.1	VIKZ01000014.1.region001	0.18609923124313354	0.662434458732605	0.8947368264198303	0.8139007687568665	0.8666666746139526	0.22660674154758453	0.16936787962913513	38	23	T1PKS.NRPS - nrps.t1pks	
ADZS01000028.1.region001	ADZU01000002.1.region001	0.04545791447162628	0.9111505746841431	1.0	0.9545421004295349	1.0	0.026520920917391777	0.0596606619656086	9	3	NRPS - NRPS	NRPS
ADZH01000006.1.region001	GL383596.1.region002	0.028879176825284958	0.9430756568908691	1.0	0.9711208343505859	1.0	0.01846245490014553	0.05058068037033081	25	3	NRPS - NRPS	NRPS
AHCD02000170.1.region001	AHCD03000044.1.region004	0.0012807376915588975	0.9974401593208313	1.0	0.9987192749977112	1.0	0.0031250000465661287	0.0	50	18	T1PKS.NRPS - T1PKS.NRPS	T1PKS.NRPS
AP012280.1.region001	QOLE01000001.1.region001	0.003946532495319843	0.9921225309371948	1.0	0.9960534572601318	1.0	0.003924596589058638	0.004061694256961346	42	2	betalactone.NRPS-like - betalactone.NRPS-like	betalactone.NRPS-like
c00212_NODE_21...region001	c00843_NODE_84...region001	0.14824871718883514	0.7254802584648132	0.5	0.8517512679100037	0.4545454680919647	0.23609218001365662	0.016483517363667488	6	1	NRPS-like - NRPS-like	NRPS-like
c06376_NODE_63...region001	c07544_NODE_75...region001	0.1303040236234665	0.7563710808753967	1.0	0.8696959614753723	1.0	0.24343666434288025	0.04545454680919647	3	1	NRPS - NRPS-like	
ADZK01000021.1.region002	GL383923.1.region001	0.000876000733114779	0.9982487559318542	1.0	0.9991239905357361	1.0	0.001296481117606163	0.0	25	3	NRPS - NRPS	NRPS
ARHU01000057.1.region001	KB897724.1.region001	0.0	1.0	1.0	1.0	1.0	0.0	0.0	44	2	NRPS-like - NRPS-like	NRPS-like
c03364_NODE_33...region001	c03963_NODE_39...region001	0.282120943069458	0.515350341796875	1.0	0.717879056930542	1.0	0.5597956776618958	0.14328357577323914	2	1	NRPS-like - NRPS-like	NRPS-like
ADZK01000021.1.region002	GL383465.1.region001	0.029235797002911568	0.9423831105232239	1.0	0.9707642197608948	1.0	0.023913944140076637	0.03987950459122658	24	3	NRPS - NRPS	NRPS
ARGH01000065.1.region001	JAASAV010000010.region001	0.20236261188983917	0.6362254023551941	0.8372092843055725	0.797637403011322	0.6833333373069763	0.23482167720794678	0.16449369490146637	56	12	lanthipeptide.NRPS - lanthipeptide.NRPS	lanthipeptide.NRPS
AZWQ01000020.1.region001	JAASAW010000024.region001	0.22877833247184753	0.5947828888893127	0.8999999761581421	0.7712216973304749	0.7878788113594055	0.27188920974731445	0.11740857362747192	31	3	NRPS-like.T1PKS - bacteriocin.T1PKS.NRPS-like	
ADDB02000001.1.region001	JAQC01000014.1.region001	0.2308550775051117	0.5915839076042175	0.75	0.7691448926925659	0.5476190447807312	0.23621614277362823	0.18528610467910767	34	1	NRPS-like - NRPS-like	NRPS-like
JAAHIF010000142.region001	MKZS01000001.1.region005	0.009123390540480614	0.9818364381790161	0.19230769574642181	0.9908766150474548	0.13333334028720856	0.02406793273985386	0.003519187681376934	3	2	NRPS - NRPS	NRPS
AGDP01000021.1.region002	c00602_NODE_60...region001	0.2527686059474945	0.5583547949790955	0.8333333134651184	0.7472314238548279	0.692307710647583	0.2944944500923157	0.2058270126581192	9	2	NRPS - NRPS	NRPS
NIBT01000003.1.region002	NJCX01000009.1.region001	0.15636900067329407	0.7117132544517517	0.6538461446762085	0.8436309695243835	0.5964912176132202	0.11272527277469635	0.2171584963798523	39	7	NRPS - NRPS	NRPS
GL383727.1.region001	GL384605.1.region002	0.026915783062577248	0.9468929171562195	1.0	0.9730842113494873	1.0	0.022831954061985016	0.03508344292640686	24	3	NRPS - NRPS	NRPS
GL383158.1.region001	GL383596.1.region002	0.08555389195680618	0.8362116813659668	1.0	0.9144461154937744	1.0	0.15550032258033752	0.05058068037033081	6	3	NRPS - NRPS	NRPS
c00970_NODE_97...region001	c01350_NODE_13...region001	0.27672702074050903	0.5231238007545471	0.5714285969734192	0.723272979259491	0.5	0.7160714268684387	0.0021367522422224283	5	2	NRPS - NRPS-like	
CP017708.1.region042	JAAHHD010000022.region001	0.17172831296920776	0.6860339641571045	0.7894737124443054	0.8282716870307922	0.699999988079071	0.201974019408226	0.02806122414767742	19	1	NRPS-like - NRPS-like	NRPS-like
ADZK01000021.1.region002	GL384611.1.region001	0.0012615775922313333	0.9974784255027771	1.0	0.9987384080886841	1.0	0.0018671349389478564	0.0	25	3	NRPS - NRPS	NRPS
c04348_NODE_43...region001	c08085_NODE_80...region001	0.16540029644966125	0.6965566873550415	1.0	0.8345996737480164	1.0	0.0	0.16540029644966125	0	2	NRPS - NRPS	NRPS
ADYR01000020.1.region001	GL383465.1.region001	0.011963444761931896	0.9762162566184998	1.0	0.988036572933197	1.0	0.016178932040929794	0.00353246764279902	24	3	NRPS - NRPS	NRPS
ADZI01000031.1.region001	ADZK01000021.1.region002	0.011099390685558319	0.9779244065284729	1.0	0.9889006018638611	1.0	0.014520729891955853	0.0039715999737381935	25	3	NRPS - NRPS	NRPS
JAAHIH010000013.region001	MKZS01000001.1.region009	0.20343714952468872	0.6345123648643494	0.9545454382896423	0.7965628504753113	0.6896551847457886	0.24672408401966095	0.041111111640930176	30	2	NRPS - NRPS	NRPS
ADYR01000020.1.region001	GL384071.1.region001	0.04317011684179306	0.9155234098434448	1.0	0.9568299055099487	1.0	0.06188374012708664	0.029134895652532578	9	3	NRPS - NRPS	NRPS
ADZV01000031.1.region001	GL383810.1.region001	0.025228282436728477	0.9501798748970032	1.0	0.9747717380523682	1.0	0.023335622623562813	0.028224993497133255	19	3	NRPS - NRPS	NRPS
ARHR01000065.1.region001	AZWZ01000021.1.region001	0.1842273771762848	0.6654849648475647	0.52173912525177	0.8157725930213928	0.4166666567325592	0.23073585331439972	0.021447721868753433	14	1	NRPS-like - NRPS-like	NRPS-like
c01475_NODE_14...region001	c02834_NODE_28...region001	0.01247853972017765	0.9751986265182495	1.0	0.9875214695930481	1.0	0.0	0.01247853972017765	0	2	NRPS - NRPS	NRPS
BGC0000399.1	CP000076.1.region004	0.0	1.0	1.0	1.0	1.0	0.0	0.0	40	20	NRPS - nrps	
AE004091.2.region013	CP000744.1.region001	0.07782221585512161	0.8504118919372559	0.9672130942344666	0.922177791595459	0.9305555820465088	0.08212791383266449	0.06296755373477936	69	5	phenazine.NRPS - phenazine.NRPS	phenazine.NRPS
CP004054.2.region008	CP006931.1.region008	0.241777703166008	0.5749010443687439	0.8035714030265808	0.7582222819328308	0.7432432174682617	0.18442800641059875	0.28589287400245667	80	26	NRPS - NRPS	NRPS
ADZT01000014.1.region001	GL383972.1.region002	0.03541221097111702	0.9304295778274536	1.0	0.9645878076553345	1.0	0.03244619816541672	0.039861228317022324	18	3	NRPS - NRPS	NRPS
c00570_NODE_57...region001	c00863_NODE_86...region001	0.14742857217788696	0.7268780469894409	0.6000000238418579	0.852571427822113	0.5	0.3440000116825104	0.0	3	1	NRPS - NRPS-like	
ADZT01000014.1.region001	GL384547.1.region001	0.022396182641386986	0.9557092189788818	1.0	0.9776037931442261	1.0	0.006746702361851931	0.04717452824115753	19	3	NRPS - NRPS	NRPS
ADYF01000056.1.region001	GL383669.1.region001	0.042484939098358154	0.9168350696563721	1.0	0.9575150609016418	1.0	0.061436403542757034	0.02827133797109127	9	3	NRPS - NRPS	NRPS
LOIC01000088.1.region002	NJAI01000006.1.region003	0.23596176505088806	0.5837544202804565	0.59375	0.7640382051467896	0.5897436141967773	0.33427301049232483	0.154035747051239	30	9	T1PKS.NRPS - T1PKS.NRPS	T1PKS.NRPS
AQPE01000013.1.region001	AZXC01000064.1.region001	0.2967439293861389	0.4945690929889679	1.0	0.7032560706138611	0.75	0.006849315017461777	0.34505972266197205	2	3	NRPS - NRPS	NRPS
AE004091.2.region006	CP000438.1.region007	0.011133537627756596	0.9778568744659424	0.8999999761581421	0.9888664484024048	0.890625	0.010500800795853138	0.011602005921304226	77	26	NRPS - NRPS	NRPS
ADYN01000035.1.region001	GL384605.1.region002	0.024955835193395615	0.9507111310958862	1.0	0.9750441908836365	1.0	0.018559450283646584	0.03508344292640686	19	3	NRPS - NRPS	NRPS
GL383169.1.region001	GL384524.1.region002	0.04496317356824875	0.9120953679084778	1.0	0.9550368189811707	1.0	0.026520920917391777	0.058794859796762466	9	3	NRPS - NRPS	NRPS
ADYL01000016.1.region002	ADZB01000031.1.region001	0.022826090455055237	0.9548688530921936	1.0	0.977173924446106	1.0	0.02628328464925289	0.015911703929305077	24	3	NRPS - NRPS	NRPS
c00806_NODE_80...region001	c01573_NODE_15...region001	0.2447412610054016	0.5704157948493958	0.75	0.7552587389945984	0.6666666865348816	0.004065040498971939	0.3650793731212616	2	1	NRPS-like - NRPS-like	NRPS-like
ARGJ01000050.1.region001	AZVY01000002.1.region002	0.06645505130290985	0.8715061545372009	0.9200000166893005	0.933544933795929	0.8620689511299133	0.07999064773321152	0.05103951320052147	41	9	NRPS - NRPS	NRPS
GL383213.1.region001	GL383379.1.region002	0.029889456927776337	0.9411144852638245	1.0	0.9701105356216431	1.0	0.012234698049724102	0.06667020171880722	25	3	NRPS - NRPS	NRPS
ADYN01000035.1.region001	GL383213.1.region001	0.028734272345900536	0.9433571100234985	1.0	0.9712657332420349	1.0	0.02748061716556549	0.030719228088855743	19	3	NRPS - NRPS	NRPS
GL383169.1.region001	GL383759.1.region002	0.05837775766849518	0.8866524696350098	1.0	0.941622257232666	1.0	0.04981870949268341	0.0647970512509346	9	3	NRPS - NRPS	NRPS
AMLL01000009.1.region001	CP001969.1.region002	0.2625347971916199	0.5438549518585205	0.5135135054588318	0.7374652028083801	0.5609756112098694	0.43262726068496704	0.007396091241389513	42	7	T1PKS.NRPS - T1PKS.NRPS	T1PKS.NRPS
ADYO01000023.1.region001	GL383714.1.region002	0.010507296770811081	0.9790958166122437	1.0	0.9894927144050598	1.0	0.016020677983760834	0.0017777777975425124	19	3	NRPS - NRPS	NRPS
c04264_NODE_42...region001	c08576_NODE_85...region001	0.24511943757534027	0.569844663143158	1.0	0.7548805475234985	1.0	0.0	0.30639931559562683	2	2	NRPS - NRPS	NRPS
c01224_NODE_12...region001	c02510_NODE_25...region001	0.25853049755096436	0.5497770309448242	0.6666666865348816	0.7414695024490356	0.5	0.5454545617103577	0.11506849527359009	2	1	NRPS-like - NRPS-like	NRPS-like
AP012280.1.region005	CP000438.1.region008	0.01278736349195242	0.9745888113975525	1.0	0.9872126579284668	1.0	0.006562869064509869	0.031071817502379417	47	4	NRPS - NRPS	NRPS
